,territory_code,reassigned_cluster,average_income,total_price,average_income_real,total_price_real,household_code,year,base_income_2020,base_price_2020,base_income_2020_real,base_price_2020_real,base_count_2020,income_pct_change,price_pct_change,count_pct_change
153,43,2,346452.99014778325,254379.55172413794,346452.99014778325,254379.55172413794,203,2020,346452.99014778325,254379.55172413794,346452.99014778325,254379.55172413794,203.0,0.0,0.0,0.0
154,43,2,374330.9960784314,273815.7568627451,346602.7741466957,253533.10820624544,255,2021,346452.99014778325,254379.55172413794,346452.99014778325,254379.55172413794,203.0,0.04,-0.33,25.62
155,43,2,366472.8494623656,332652.93279569893,281902.19189412735,255886.87138130685,372,2022,346452.99014778325,254379.55172413794,346452.99014778325,254379.55172413794,203.0,-18.63,0.59,83.25
156,43,2,369985.22847011144,387901.2887537994,258730.92900007794,271259.6424851744,329,2023,346452.99014778325,254379.55172413794,346452.99014778325,254379.55172413794,203.0,-25.32,6.64,62.07
157,43,2,388694.48255813954,382806.76079734217,250770.6339084771,246972.10374022074,301,2024,346452.99014778325,254379.55172413794,346452.99014778325,254379.55172413794,203.0,-27.62,-2.91,48.28
158,43,3,742965.993902439,194028.9024390244,742965.993902439,194028.9024390244,82,2020,742965.993902439,194028.9024390244,742965.993902439,194028.9024390244,82.0,0.0,0.0,0.0
159,43,3,695400.8457943925,200435.55140186916,643889.6720318448,185588.4735202492,107,2021,742965.993902439,194028.9024390244,742965.993902439,194028.9024390244,82.0,-13.34,-4.35,30.49
160,43,3,730116.8541666667,256920.09,561628.3493589744,197630.83846153843,100,2022,742965.993902439,194028.9024390244,742965.993902439,194028.9024390244,82.0,-24.41,1.86,21.95
161,43,3,733752.2920168068,288030.5462184874,513113.4909208439,201419.96239055065,119,2023,742965.993902439,194028.9024390244,742965.993902439,194028.9024390244,82.0,-30.94,3.81,45.12
162,43,3,719424.6384892086,296918.22302158276,464144.92805755395,191560.14388489208,139,2024,742965.993902439,194028.9024390244,742965.993902439,194028.9024390244,82.0,-37.53,-1.27,69.51
163,47,1,283686.18295331165,149416.23127035832,283686.18295331165,149416.23127035832,307,2020,283686.18295331165,149416.23127035832,283686.18295331165,149416.23127035832,307.0,0.0,0.0,0.0
164,47,1,292024.8396501458,153516.06997084548,270393.37004643126,142144.50923226433,343,2021,283686.18295331165,149416.23127035832,283686.18295331165,149416.23127035832,307.0,-4.69,-4.87,11.73
165,47,1,296411.14589989354,207277.98083067092,228008.57376914882,159444.60063897763,313,2022,283686.18295331165,149416.23127035832,283686.18295331165,149416.23127035832,307.0,-19.63,6.71,1.95
166,47,1,301319.8696682464,249318.46919431278,210713.19557220032,174348.5798561628,211,2023,283686.18295331165,149416.23127035832,283686.18295331165,149416.23127035832,307.0,-25.72,16.69,-31.27
167,47,1,317677.5276816609,240878.0588235294,204953.24366558765,155405.19924098672,289,2024,283686.18295331165,149416.23127035832,283686.18295331165,149416.23127035832,307.0,-27.75,4.01,-5.86
168,47,2,310597.4583333333,222507.80555555556,310597.4583333333,222507.80555555556,36,2020,310597.4583333333,222507.80555555556,310597.4583333333,222507.80555555556,36.0,0.0,0.0,0.0
169,47,2,345590.0416666666,245056.1,319990.77932098764,226903.79629629626,50,2021,310597.4583333333,222507.80555555556,310597.4583333333,222507.80555555556,36.0,3.02,1.98,38.89
170,47,2,363817.74731182796,309066.1397849462,279859.80562448304,237743.18444995862,93,2022,310597.4583333333,222507.80555555556,310597.4583333333,222507.80555555556,36.0,-9.9,6.85,158.33
171,47,2,377282.7674242424,369580.2136363636,263834.10309387586,258447.70184361094,220,2023,310597.4583333333,222507.80555555556,310597.4583333333,222507.80555555556,36.0,-15.06,16.15,511.11
172,47,2,370617.29253472225,347579.1354166667,239107.93066756273,224244.60349462365,96,2024,310597.4583333333,222507.80555555556,310597.4583333333,222507.80555555556,36.0,-23.02,0.78,166.67
173,47,3,829314.4615942029,154070.08695652173,829314.4615942029,154070.08695652173,115,2020,829314.4615942029,154070.08695652173,829314.4615942029,154070.08695652173,115.0,0.0,0.0,0.0
174,47,3,694080.3392388452,155655.73228346457,642666.9807767085,144125.67804024494,127,2021,829314.4615942029,154070.08695652173,829314.4615942029,154070.08695652173,115.0,-22.51,-6.45,10.43
175,47,3,748851.7219387755,232908.8775510204,576039.7861067504,179160.67503924645,98,2022,829314.4615942029,154070.08695652173,829314.4615942029,154070.08695652173,115.0,-30.54,16.29,-14.78
176,47,3,699965.695799458,283915.9837398374,489486.5005590616,198542.6459719143,123,2023,829314.4615942029,154070.08695652173,829314.4615942029,154070.08695652173,115.0,-40.98,28.87,6.96
177,47,3,721969.7192982456,256343.56390977444,465786.9156762875,165382.944457919,133,2024,829314.4615942029,154070.08695652173,829314.4615942029,154070.08695652173,115.0,-43.83,7.34,15.65
178,55,1,269514.8096590909,157553.8465909091,269514.8096590909,157553.8465909091,352,2020,269514.8096590909,157553.8465909091,269514.8096590909,157553.8465909091,352.0,0.0,0.0,0.0
179,55,1,287893.5004444445,160697.92533333335,266568.0559670782,148794.37530864196,375,2021,269514.8096590909,157553.8465909091,269514.8096590909,157553.8465909091,352.0,-1.09,-5.56,6.53
180,55,1,293026.24410569103,202442.41219512196,225404.8031582239,155724.9324577861,410,2022,269514.8096590909,157553.8465909091,269514.8096590909,157553.8465909091,352.0,-16.37,-1.16,16.48
181,55,1,302949.5312785388,231420.34520547945,211852.8190759013,161832.40923460101,365,2023,269514.8096590909,157553.8465909091,269514.8096590909,157553.8465909091,352.0,-21.39,2.72,3.69
182,55,1,309110.24546322826,232409.558739255,199425.964814986,149941.65079951935,349,2024,269514.8096590909,157553.8465909091,269514.8096590909,157553.8465909091,352.0,-26.01,-4.83,-0.85
183,55,2,356977.9652542373,279923.0338983051,356977.9652542373,279923.0338983051,295,2020,356977.9652542373,279923.0338983051,356977.9652542373,279923.0338983051,295.0,0.0,0.0,0.0
184,55,2,360984.4078196347,300264.2123287671,334244.8220552173,278022.41882293246,292,2021,356977.9652542373,279923.0338983051,356977.9652542373,279923.0338983051,295.0,-6.37,-0.68,-1.02
185,55,2,363969.4658045977,346610.01379310346,279976.51215738285,266623.08753315645,290,2022,356977.9652542373,279923.0338983051,356977.9652542373,279923.0338983051,295.0,-21.57,-4.75,-1.69
186,55,2,377731.81784660765,403652.98230088496,264148.1243682571,282274.81279782165,226,2023,356977.9652542373,279923.0338983051,356977.9652542373,279923.0338983051,295.0,-26.0,0.84,-23.39
187,55,2,382539.2543859649,415197.07692307694,246799.51895868703,267869.0818858561,247,2024,356977.9652542373,279923.0338983051,356977.9652542373,279923.0338983051,295.0,-30.86,-4.31,-16.27
188,55,3,744364.8383699635,172423.5989010989,744364.8383699635,172423.5989010989,182,2020,744364.8383699635,172423.5989010989,744364.8383699635,172423.5989010989,182.0,0.0,0.0,0.0
189,55,3,721570.3664021164,179263.4708994709,668120.7096315892,165984.69527728786,189,2021,744364.8383699635,172423.5989010989,744364.8383699635,172423.5989010989,182.0,-10.24,-3.73,3.85
190,55,3,707148.357699805,224340.29824561405,543960.2751536962,172569.46018893388,171,2022,744364.8383699635,172423.5989010989,744364.8383699635,172423.5989010989,182.0,-26.92,0.08,-6.04
191,55,3,700092.962164751,255217.40229885056,489575.49801730836,178473.7079012941,174,2023,744364.8383699635,172423.5989010989,744364.8383699635,172423.5989010989,182.0,-34.23,3.51,-4.4
192,55,3,745222.1919568822,256907.08457711444,480788.510939924,165746.50617878351,201,2024,744364.8383699635,172423.5989010989,744364.8383699635,172423.5989010989,182.0,-35.41,-3.87,10.44
193,59,1,274840.8139825218,150758.78651685393,274840.8139825218,150758.78651685393,267,2020,274840.8139825218,150758.78651685393,274840.8139825218,150758.78651685393,267.0,0.0,0.0,0.0
194,59,1,278755.97457107843,159017.45588235295,258107.38386210962,147238.3850762527,272,2021,274840.8139825218,150758.78651685393,274840.8139825218,150758.78651685393,267.0,-6.09,-2.34,1.87
195,59,1,282430.6763420724,203681.2097378277,217254.36641697877,156677.85364448285,267,2022,274840.8139825218,150758.78651685393,274840.8139825218,150758.78651685393,267.0,-20.95,3.93,0.0
196,59,1,306257.6708015267,233561.85877862596,214166.203357711,163329.97117386432,262,2023,274840.8139825218,150758.78651685393,274840.8139825218,150758.78651685393,267.0,-22.08,8.34,-1.87
197,59,1,297750.76366120216,227669.31147540984,192097.26687819493,146883.42675832892,366,2024,274840.8139825218,150758.78651685393,274840.8139825218,150758.78651685393,267.0,-30.11,-2.57,37.08
198,59,2,338552.42278287467,276525.6376146789,338552.42278287467,276525.6376146789,218,2020,338552.42278287467,276525.6376146789,338552.42278287467,276525.6376146789,218.0,0.0,0.0,0.0
199,59,2,365263.20495495497,291535.1171171171,338206.6712545879,269939.9232565899,222,2021,338552.42278287467,276525.6376146789,338552.42278287467,276525.6376146789,218.0,-0.1,-2.38,1.83
200,59,2,361125.0321011673,353645.5214007782,277788.48623166716,272035.0164621371,257,2022,338552.42278287467,276525.6376146789,338552.42278287467,276525.6376146789,218.0,-17.95,-1.62,17.89
201,59,2,349733.5732323232,408336.5340909091,244568.93233029597,285550.0238397966,264,2023,338552.42278287467,276525.6376146789,338552.42278287467,276525.6376146789,218.0,-27.76,3.26,21.1
202,59,2,393859.2916666667,417826.65555555554,254102.76881720428,269565.58422939066,270,2024,338552.42278287467,276525.6376146789,338552.42278287467,276525.6376146789,218.0,-24.94,-2.52,23.85
203,59,3,751072.8144927537,160450.6,751072.8144927537,160450.6,115,2020,751072.8144927537,160450.6,751072.8144927537,160450.6,115.0,0.0,0.0,0.0
204,59,3,702143.3353018372,175484.26771653543,650132.7178720714,162485.43307086613,127,2021,751072.8144927537,160450.6,751072.8144927537,160450.6,115.0,-13.44,1.27,10.43
205,59,3,758764.1732804233,227120.9365079365,583664.7486772486,174708.4126984127,126,2022,751072.8144927537,160450.6,751072.8144927537,160450.6,115.0,-22.29,8.89,9.57
206,59,3,723643.9800469484,266978.1056338028,506044.7412915723,186697.97596769428,142,2023,751072.8144927537,160450.6,751072.8144927537,160450.6,115.0,-32.62,16.36,23.48
207,59,3,739249.2591954023,251034.70344827586,476935.0059325176,161957.87319243603,145,2024,751072.8144927537,160450.6,751072.8144927537,160450.6,115.0,-36.5,0.94,26.09
208,61,1,291491.74694189604,140973.81651376147,291491.74694189604,140973.81651376147,218,2020,291491.74694189604,140973.81651376147,291491.74694189604,140973.81651376147,218.0,0.0,0.0,0.0
209,61,1,296308.2502759382,156187.9271523179,274359.49099623907,144618.451066961,302,2021,291491.74694189604,140973.81651376147,291491.74694189604,140973.81651376147,218.0,-5.88,2.59,38.53
210,61,1,302051.77321981423,211757.9411764706,232347.51786139558,162890.72398190046,323,2022,291491.74694189604,140973.81651376147,291491.74694189604,140973.81651376147,218.0,-20.29,15.55,48.17
211,61,1,303277.6119575254,245004.52908587258,212082.24612414362,171331.83852158923,361,2023,291491.74694189604,140973.81651376147,291491.74694189604,140973.81651376147,218.0,-27.24,21.53,65.6
212,61,1,319075.68477457506,240397.72505543238,205855.2804997258,155095.3064873757,451,2024,291491.74694189604,140973.81651376147,291491.74694189604,140973.81651376147,218.0,-29.38,10.02,106.88
213,61,2,363295.4801587302,237764.9841269841,363295.4801587302,237764.9841269841,63,2020,363295.4801587302,237764.9841269841,363295.4801587302,237764.9841269841,63.0,0.0,0.0,0.0
214,61,2,359991.2988782051,252434.85576923078,333325.2767390788,233735.97756410253,104,2021,363295.4801587302,237764.9841269841,363295.4801587302,237764.9841269841,63.0,-8.25,-1.69,65.08
215,61,2,372846.2088675214,315613.53205128206,286804.77605193947,242779.64003944775,156,2022,363295.4801587302,237764.9841269841,363295.4801587302,237764.9841269841,63.0,-21.05,2.11,147.62
216,61,2,367325.4446614583,374493.00390625,256870.94032269815,261883.21951486016,256,2023,363295.4801587302,237764.9841269841,363295.4801587302,237764.9841269841,63.0,-29.29,10.14,306.35
217,61,2,391700.05229591834,385707.72959183675,252709.71115865698,248843.6965108624,196,2024,363295.4801587302,237764.9841269841,363295.4801587302,237764.9841269841,63.0,-30.44,4.66,211.11
218,61,3,790866.515232975,147753.05376344087,790866.515232975,147753.05376344087,93,2020,790866.515232975,147753.05376344087,790866.515232975,147753.05376344087,93.0,0.0,0.0,0.0
219,61,3,693130.082781457,166862.21854304636,641787.1136865341,154502.0542065244,151,2021,790866.515232975,147753.05376344087,790866.515232975,147753.05376344087,93.0,-18.85,4.57,62.37
220,61,3,744654.21875,227463.01470588235,572810.9375,174971.54977375566,136,2022,790866.515232975,147753.05376344087,790866.515232975,147753.05376344087,93.0,-27.57,18.42,46.24
221,61,3,725799.6975308643,275026.28042328043,507552.2360355694,192326.07022607024,189,2023,790866.515232975,147753.05376344087,790866.515232975,147753.05376344087,93.0,-35.82,30.17,103.23
222,61,3,718147.9350998463,253394.09216589862,463321.24845151376,163480.05946187006,217,2024,790866.515232975,147753.05376344087,790866.515232975,147753.05376344087,93.0,-41.42,10.64,133.33
223,62,1,209600.0,207846.0,194074.07407407407,192450.0,1,2021,,,,,,,,
224,62,1,265703.64166666666,217934.6,204387.41666666666,167642.0,10,2022,,,,,,,,
225,62,1,262794.6393678161,244547.1551724138,183772.47508238888,171011.9966240656,58,2023,,,,,,,,
226,62,1,319253.1552511415,230658.19178082192,205969.77758138164,148811.73663278832,73,2024,,,,,,,,
227,62,2,427619.9583333333,311019.5,328938.4294871795,239245.76923076922,4,2022,,,,,,,,
228,62,2,367240.9479166667,383481.8125,256811.85168997673,268169.09965034964,48,2023,,,,,,,,
229,62,2,387602.3682795699,380103.7419354839,250066.0440513354,245228.22060353798,31,2024,,,,,,,,
230,62,3,716846.625,221838.5,551420.4807692308,170645.0,4,2022,,,,,,,,
231,62,3,803868.6920289856,258645.4347826087,562145.938481808,180870.9334144117,23,2023,,,,,,,,
232,62,3,711364.4077380953,239687.9642857143,458944.77918586787,154637.39631336406,28,2024,,,,,,,,
233,63,1,273401.3806440903,149173.48804780876,273401.3806440903,149173.48804780876,502,2020,273401.3806440903,149173.48804780876,273401.3806440903,149173.48804780876,502.0,0.0,0.0,0.0
234,63,1,279550.6511299435,158271.9745762712,258843.1954906884,146548.12460765848,472,2021,273401.3806440903,149173.48804780876,273401.3806440903,149173.48804780876,502.0,-5.32,-1.76,-5.98
235,63,1,293874.6202083333,199109.04,226057.4001602564,153160.8,400,2022,273401.3806440903,149173.48804780876,273401.3806440903,149173.48804780876,502.0,-17.32,2.67,-20.32
236,63,1,301316.3830555556,236297.99333333335,210710.75738150737,165243.351981352,300,2023,273401.3806440903,149173.48804780876,273401.3806440903,149173.48804780876,502.0,-22.93,10.77,-40.24
237,63,1,304580.7441217151,236007.1203319502,196503.70588497748,152262.65827867753,241,2024,273401.3806440903,149173.48804780876,273401.3806440903,149173.48804780876,502.0,-28.13,2.07,-51.99
238,63,2,343077.9200542005,267202.9268292683,343077.9200542005,267202.9268292683,246,2020,343077.9200542005,267202.9268292683,343077.9200542005,267202.9268292683,246.0,0.0,0.0,0.0
239,63,2,368482.6812056737,287685.05531914893,341187.66778303124,266375.05122143414,235,2021,343077.9200542005,267202.9268292683,343077.9200542005,267202.9268292683,246.0,-0.55,-0.31,-4.47
240,63,2,359849.19866071426,336006.71875,276807.07589285716,258466.70673076922,224,2022,343077.9200542005,267202.9268292683,343077.9200542005,267202.9268292683,246.0,-19.32,-3.27,-8.94
241,63,2,353039.6388888889,384345.737704918,246880.86635586637,268773.2431502924,183,2023,343077.9200542005,267202.9268292683,343077.9200542005,267202.9268292683,246.0,-28.04,0.59,-25.61
242,63,2,378277.1900252525,381141.4318181818,244049.80001629193,245897.69794721407,132,2024,343077.9200542005,267202.9268292683,343077.9200542005,267202.9268292683,246.0,-28.86,-7.97,-46.34
243,63,3,751226.3553067993,156648.02985074627,751226.3553067993,156648.02985074627,201,2020,751226.3553067993,156648.02985074627,751226.3553067993,156648.02985074627,201.0,0.0,0.0,0.0
244,63,3,686624.5852623456,169671.4537037037,635763.5048725423,157103.1978737997,216,2021,751226.3553067993,156648.02985074627,751226.3553067993,156648.02985074627,201.0,-15.37,0.29,7.46
245,63,3,712869.8129496403,225528.12949640286,548361.3945766464,173483.1765356945,139,2022,751226.3553067993,156648.02985074627,751226.3553067993,156648.02985074627,201.0,-27.0,10.75,-30.85
246,63,3,698190.3006410256,256688.29230769232,488244.9654832348,179502.30231307156,130,2023,751226.3553067993,156648.02985074627,751226.3553067993,156648.02985074627,201.0,-35.01,14.59,-35.32
247,63,3,738219.0809523809,262780.4857142857,476270.37480798765,169535.79723502306,140,2024,751226.3553067993,156648.02985074627,751226.3553067993,156648.02985074627,201.0,-36.6,8.23,-30.35
248,71,1,294871.8441475827,142043.9503816794,294871.8441475827,142043.9503816794,262,2020,294871.8441475827,142043.9503816794,294871.8441475827,142043.9503816794,262.0,0.0,0.0,0.0
249,71,1,307172.7806324111,148839.62450592886,284419.24132630654,137814.46713511928,253,2021,294871.8441475827,142043.9503816794,294871.8441475827,142043.9503816794,262.0,-3.54,-2.98,-3.44
250,71,1,306093.46086711716,190361.19256756757,235456.50835932087,146431.68659043658,296,2022,294871.8441475827,142043.9503816794,294871.8441475827,142043.9503816794,262.0,-20.15,3.09,12.98
251,71,1,289241.73507462686,229266.8208955224,202266.9476046342,160326.448178687,268,2023,294871.8441475827,142043.9503816794,294871.8441475827,142043.9503816794,262.0,-31.41,12.87,2.29
252,71,1,296358.016729798,228717.92045454544,191198.7204708374,147559.94868035192,264,2024,294871.8441475827,142043.9503816794,294871.8441475827,142043.9503816794,262.0,-35.16,3.88,0.76
253,71,2,376400.47695035464,251416.82978723405,376400.47695035464,251416.82978723405,47,2020,376400.47695035464,251416.82978723405,376400.47695035464,251416.82978723405,47.0,0.0,0.0,0.0
254,71,2,367608.6080729167,267285.3125,340378.3408082562,247486.40046296295,64,2021,376400.47695035464,251416.82978723405,376400.47695035464,251416.82978723405,47.0,-9.57,-1.56,36.17
255,71,2,347588.97676282056,327633.41346153844,267376.13597140036,252025.7026627219,104,2022,376400.47695035464,251416.82978723405,376400.47695035464,251416.82978723405,47.0,-28.96,0.24,121.28
256,71,2,357584.05009920633,393596.9404761905,250058.7762931513,275242.6157176157,168,2023,376400.47695035464,251416.82978723405,376400.47695035464,251416.82978723405,47.0,-33.57,9.48,257.45
257,71,2,381377.33506944444,387371.02777777775,246049.89359318998,249916.79211469533,144,2024,376400.47695035464,251416.82978723405,376400.47695035464,251416.82978723405,47.0,-34.63,-0.6,206.38
258,71,3,711218.7484276729,151391.0849056604,711218.7484276729,151391.0849056604,106,2020,711218.7484276729,151391.0849056604,711218.7484276729,151391.0849056604,106.0,0.0,0.0,0.0
259,71,3,705922.9159836066,162673.4344262295,653632.3296144505,150623.55039465692,122,2021,711218.7484276729,151391.0849056604,711218.7484276729,151391.0849056604,106.0,-8.1,-0.51,15.09
260,71,3,691144.2775,209516.88,531649.4442307692,161166.83076923076,100,2022,711218.7484276729,151391.0849056604,711218.7484276729,151391.0849056604,106.0,-25.25,6.46,-5.66
261,71,3,736895.775210084,243254.64705882352,515311.7309161427,170108.1447963801,119,2023,711218.7484276729,151391.0849056604,711218.7484276729,151391.0849056604,106.0,-27.55,12.36,12.26
262,71,3,734462.2492753624,258734.38260869565,473846.6124357176,166925.40813464235,115,2024,711218.7484276729,151391.0849056604,711218.7484276729,151391.0849056604,106.0,-33.38,10.26,8.49
263,75,1,285739.92672080436,150116.83990719257,285739.92672080436,150116.83990719257,431,2020,285739.92672080436,150116.83990719257,285739.92672080436,150116.83990719257,431.0,0.0,0.0,0.0
264,75,1,287312.7026226734,153705.50253807107,266030.28020617913,142319.9097574732,394,2021,285739.92672080436,150116.83990719257,285739.92672080436,150116.83990719257,431.0,-6.9,-5.19,-8.58
265,75,1,280906.15345528454,199953.7024390244,216081.65650406506,153810.54033771108,410,2022,285739.92672080436,150116.83990719257,285739.92672080436,150116.83990719257,431.0,-24.38,2.46,-4.87
266,75,1,289932.6029116466,240488.05421686746,202750.07196618643,168173.46448731993,332,2023,285739.92672080436,150116.83990719257,285739.92672080436,150116.83990719257,431.0,-29.04,12.03,-22.97
267,75,1,310873.00514069264,244254.6461038961,200563.2291230275,157583.64264767492,308,2024,285739.92672080436,150116.83990719257,285739.92672080436,150116.83990719257,431.0,-29.81,4.97,-28.54
268,75,2,367618.4166666667,269566.76923076925,367618.4166666667,269566.76923076925,286,2020,367618.4166666667,269566.76923076925,367618.4166666667,269566.76923076925,286.0,0.0,0.0,0.0
269,75,2,370464.5059241706,289167.345971564,343022.69067052833,267747.54256626294,211,2021,367618.4166666667,269566.76923076925,367618.4166666667,269566.76923076925,286.0,-6.69,-0.67,-26.22
270,75,2,372811.5659588159,350602.5637065637,286778.12766062765,269694.2797742798,259,2022,367618.4166666667,269566.76923076925,367618.4166666667,269566.76923076925,286.0,-21.99,0.05,-9.44
271,75,2,361639.22366148536,408392.86010362697,252894.56200103872,285589.41265987896,193,2023,367618.4166666667,269566.76923076925,367618.4166666667,269566.76923076925,286.0,-31.21,5.94,-32.52
272,75,2,382049.90793010755,408368.2419354839,246483.8115678113,263463.3818938606,248,2024,367618.4166666667,269566.76923076925,367618.4166666667,269566.76923076925,286.0,-32.95,-2.26,-13.29
273,75,3,724325.3024691358,170203.38888888888,724325.3024691358,170203.38888888888,162,2020,724325.3024691358,170203.38888888888,724325.3024691358,170203.38888888888,162.0,0.0,0.0,0.0
274,75,3,687652.3455284553,169581.60975609755,636715.1347485696,157020.00903342367,164,2021,724325.3024691358,170203.38888888888,724325.3024691358,170203.38888888888,162.0,-12.1,-7.75,1.23
275,75,3,756350.4601226994,220563.12883435583,581808.0462482303,169663.94525719678,163,2022,724325.3024691358,170203.38888888888,724325.3024691358,170203.38888888888,162.0,-19.68,-0.32,0.62
276,75,3,764680.788172043,260122.9612903226,534741.8099105196,181904.16873449134,155,2023,724325.3024691358,170203.38888888888,724325.3024691358,170203.38888888888,162.0,-26.17,6.87,-4.32
277,75,3,760333.5768779343,275351.40845070424,490537.79153415107,177646.06996819627,142,2024,724325.3024691358,170203.38888888888,724325.3024691358,170203.38888888888,162.0,-32.28,4.37,-12.35
278,79,1,302583.59323432343,128174.04207920792,302583.59323432343,128174.04207920792,404,2020,302583.59323432343,128174.04207920792,302583.59323432343,128174.04207920792,404.0,0.0,0.0,0.0
279,79,1,295706.96839887643,131873.01685393258,273802.7485174781,122104.64523512276,356,2021,302583.59323432343,128174.04207920792,302583.59323432343,128174.04207920792,404.0,-9.51,-4.74,-11.88
280,79,1,315498.3802564102,180698.08307692307,242691.06173570018,138998.525443787,325,2022,302583.59323432343,128174.04207920792,302583.59323432343,128174.04207920792,404.0,-19.79,8.45,-19.55
281,79,1,299505.03211517166,221860.90033222592,209444.07840221794,155147.48274980835,301,2023,302583.59323432343,128174.04207920792,302583.59323432343,128174.04207920792,404.0,-30.78,21.04,-25.5
282,79,1,324121.8976293103,207697.82327586206,209110.90169632927,133998.59566184648,232,2024,302583.59323432343,128174.04207920792,302583.59323432343,128174.04207920792,404.0,-30.89,4.54,-42.57
283,79,2,328715.5595238095,221845.7142857143,328715.5595238095,221845.7142857143,7,2020,328715.5595238095,221845.7142857143,328715.5595238095,221845.7142857143,7.0,0.0,0.0,0.0
284,79,2,336028.5952380952,236451.92857142858,311137.5881834215,218936.97089947088,14,2021,328715.5595238095,221845.7142857143,328715.5595238095,221845.7142857143,7.0,-5.35,-1.31,100.0
285,79,2,392342.075,310065.45,301801.5961538461,238511.8846153846,20,2022,328715.5595238095,221845.7142857143,328715.5595238095,221845.7142857143,7.0,-8.19,7.51,185.71
286,79,2,366414.1524822695,359689.3404255319,256233.67306452416,251531.00729058177,47,2023,328715.5595238095,221845.7142857143,328715.5595238095,221845.7142857143,7.0,-22.05,13.38,571.43
287,79,2,375014.2028985507,379367.6956521739,241944.64703132305,244753.35203366057,23,2024,328715.5595238095,221845.7142857143,328715.5595238095,221845.7142857143,7.0,-26.4,10.33,228.57
288,79,3,694497.185,134346.02,694497.185,134346.02,100,2020,694497.185,134346.02,694497.185,134346.02,100.0,0.0,0.0,0.0
289,79,3,683244.1939890711,132109.7131147541,632633.5129528436,122323.80843958713,122,2021,694497.185,134346.02,694497.185,134346.02,100.0,-8.91,-8.95,22.0
290,79,3,724162.746996997,186290.00900900902,557048.2669207669,143300.00693000693,111,2022,694497.185,134346.02,694497.185,134346.02,100.0,-19.79,6.66,11.0
291,79,3,717570.5693146418,244170.6261682243,501797.6009193299,170748.6896281289,107,2023,694497.185,134346.02,694497.185,134346.02,100.0,-27.75,27.1,7.0
292,79,3,703627.6136363636,224558.0101010101,453953.29912023456,144876.1355490388,99,2024,694497.185,134346.02,694497.185,134346.02,100.0,-34.64,7.84,-1.0
