,territory_code,reassigned_cluster,average_income,total_price,average_income_real,total_price_real,household_code,year,base_income_2020,base_price_2020,base_income_2020_real,base_price_2020_real,base_count_2020,income_pct_change,price_pct_change,count_pct_change
56,27,3,621322.4027777778,215559.33333333334,477940.3098290598,165814.87179487178,6,2022,569568.4333333333,139276.2,569568.4333333333,139276.2,5.0,-16.09,19.05,20.0
57,27,3,683042.65625,205264.5,477652.2071678322,143541.6083916084,8,2023,569568.4333333333,139276.2,569568.4333333333,139276.2,5.0,-16.14,3.06,60.0
58,27,3,688570.0952380953,231741.57142857142,444238.7711213517,149510.69124423963,7,2024,569568.4333333333,139276.2,569568.4333333333,139276.2,5.0,-22.0,7.35,40.0
59,31,1,469485.25,213681.0,361142.5,164370.0,1,2022,,,,,,,,
60,31,2,462736.6666666667,226932.0,462736.6666666667,226932.0,3,2020,462736.6666666667,226932.0,462736.6666666667,226932.0,3.0,0.0,0.0,0.0
61,31,2,455981.25,268474.6666666667,422204.86111111107,248587.65432098764,3,2021,462736.6666666667,226932.0,462736.6666666667,226932.0,3.0,-8.76,9.54,0.0
62,31,2,673932.7916666666,355494.0,518409.83974358975,273456.92307692306,2,2022,462736.6666666667,226932.0,462736.6666666667,226932.0,3.0,12.03,20.5,-33.33
63,31,2,408225.125,433715.0,285472.1153846154,303297.2027972028,2,2023,462736.6666666667,226932.0,462736.6666666667,226932.0,3.0,-38.31,33.65,-33.33
64,31,2,364930.0,446615.0,235438.70967741933,288138.70967741933,1,2024,462736.6666666667,226932.0,462736.6666666667,226932.0,3.0,-49.12,26.97,-66.67
65,31,3,747792.3333333334,209877.0,522931.70163170167,146767.13286713287,1,2023,,,,,,,,
66,31,3,1021104.0,253702.5,658776.7741935484,163679.03225806452,2,2024,,,,,,,,
67,33,1,260766.60185185182,134683.11111111112,260766.60185185182,134683.11111111112,9,2020,260766.60185185182,134683.11111111112,260766.60185185182,134683.11111111112,9.0,0.0,0.0,0.0
68,33,1,341589.36805555556,140067.83333333334,316286.45190329215,129692.43827160493,12,2021,260766.60185185182,134683.11111111112,260766.60185185182,134683.11111111112,9.0,21.29,-3.71,33.33
69,33,1,219891.3333333333,163199.8,169147.17948717947,125538.3076923077,5,2022,260766.60185185182,134683.11111111112,260766.60185185182,134683.11111111112,9.0,-35.13,-6.79,-44.44
70,33,1,294119.6111111111,220920.55555555556,205678.04972804975,154489.898989899,9,2023,260766.60185185182,134683.11111111112,260766.60185185182,134683.11111111112,9.0,-21.13,14.71,0.0
71,33,1,285703.2,224340.0,184324.64516129033,144735.48387096773,5,2024,260766.60185185182,134683.11111111112,260766.60185185182,134683.11111111112,9.0,-29.31,7.46,-44.44
72,33,2,243239.8125,216554.25,243239.8125,216554.25,4,2020,243239.8125,216554.25,243239.8125,216554.25,4.0,0.0,0.0,0.0
73,33,2,455708.5,271294.0,421952.31481481483,251198.14814814815,2,2021,243239.8125,216554.25,243239.8125,216554.25,4.0,73.47,16.0,-50.0
74,33,2,363356.53571428574,312646.0,279505.02747252746,240496.92307692306,7,2022,243239.8125,216554.25,243239.8125,216554.25,4.0,14.91,11.06,75.0
75,33,2,177301.77777777775,364664.0,123987.25718725717,255009.79020979023,3,2023,243239.8125,216554.25,243239.8125,216554.25,4.0,-49.03,17.76,-25.0
76,33,2,410854.5625,366678.5,265067.45967741933,236566.77419354836,8,2024,243239.8125,216554.25,243239.8125,216554.25,4.0,8.97,9.24,100.0
77,33,3,600489.25,116128.33333333333,600489.25,116128.33333333333,3,2020,600489.25,116128.33333333333,600489.25,116128.33333333333,3.0,0.0,0.0,0.0
78,33,3,620904.4166666667,174246.0,574911.4969135802,161338.88888888888,2,2021,600489.25,116128.33333333333,600489.25,116128.33333333333,3.0,-4.26,38.93,-33.33
79,33,3,847766.125,213462.75,652127.7884615385,164202.1153846154,4,2022,600489.25,116128.33333333333,600489.25,116128.33333333333,3.0,8.6,41.4,33.33
80,33,3,660063.8333333334,268513.5,461583.10023310024,187771.67832167834,4,2023,600489.25,116128.33333333333,600489.25,116128.33333333333,3.0,-23.13,61.69,33.33
81,33,3,621398.3333333334,270554.6666666667,400902.15053763444,174551.39784946234,3,2024,600489.25,116128.33333333333,600489.25,116128.33333333333,3.0,-33.24,50.31,0.0
82,35,1,318360.0,174391.33333333334,318360.0,174391.33333333334,3,2020,318360.0,174391.33333333334,318360.0,174391.33333333334,3.0,0.0,0.0,0.0
83,35,1,154903.125,143707.5,143428.81944444444,133062.5,2,2021,318360.0,174391.33333333334,318360.0,174391.33333333334,3.0,-54.95,-23.7,-33.33
84,35,1,369082.8333333333,219880.33333333334,283909.8717948718,169138.71794871794,3,2022,318360.0,174391.33333333334,318360.0,174391.33333333334,3.0,-10.82,-3.01,0.0
85,35,1,184040.0,223593.66666666666,128699.30069930071,156359.20745920748,3,2023,318360.0,174391.33333333334,318360.0,174391.33333333334,3.0,-59.57,-10.34,0.0
86,35,1,209125.0,247025.0,134919.35483870967,159370.96774193546,4,2024,318360.0,174391.33333333334,318360.0,174391.33333333334,3.0,-57.62,-8.61,33.33
87,35,2,397952.25,293956.0,397952.25,293956.0,1,2020,397952.25,293956.0,397952.25,293956.0,1.0,0.0,0.0,0.0
